,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
IQV,-0.7128407625178501,9.728407279520848,-6.601093306158814,-2.43875797772238,7.433970562993845,0.7728005914811586,7.224532757169572,8.473326454111001,2.5573634505203517,-0.6958406109244577,-2.3516691295092222,-3.1735910070915514,0.18290548197557402,-1.7173289652387649,-4.452844830313269,1.3883281942178958,0.9531880214108432,3.6362070282382306,2.7015336357121433,3.449544136638096
IRM,9.750340993216065,-5.104511528151276,-7.3366116748267505,5.0027096931630854,-8.17565941833491,0.7236729023026842,-1.8625841177088112,3.3168989357515417,-5.3097265392292785,-5.186657458893201,8.93897209397525,1.6110679010923203,2.1423949494811008,3.524137742190488,-1.022311901969701,-0.13224935611664598,-4.481152599939558,-4.193267985549041,-1.5311041444169573,0.0013366150257297796
ISRG,0.9958837701225505,14.695165536460406,-5.265056600270711,0.7826131061655167,9.732599582512238,3.522336175097311,2.025232362478855,3.2464109259213907,5.392336632720061,-5.075409637655347,-2.922041084889372,-0.8052932472990889,0.7787702280788953,-3.0164078796598184,-3.4766709228232617,-0.04367078325000066,0.5902656827631092,-7.424558933990248,1.2573158273455698,-2.8685458756129694
IVZ,-10.657033974460875,-6.21293099295264,-2.0365098072439376,-8.104481769277731,-5.6788791335288735,0.7238904151678639,-7.846857891909611,6.10510820604552,-2.541474367860815,2.163129160913026,-2.210444166147143,-1.5155075971474958,-2.632550227800908,2.414053340498881,-0.960451467672357,-0.7421359327561956,2.1643606630440964,-1.394704446096014,1.8706468603348592,-2.591535001634589
J,-5.869870477984772,-2.122626833113585,4.547182586417966,-8.598928469417105,-5.706326502065437,3.9386131273712444,3.714204936329544,0.24140232141706947,-1.3869030193992016,-4.804002538600302,1.5224769459622216,8.26869962223939,2.1364321363634162,-0.22965748375604794,2.060134944344636,-0.023756128890165748,0.054875818645501576,-2.0323879751191205,3.4421670421832484,-0.948827471022842
JBHT,-4.061892101517678,1.5528750552693622,2.339990080044651,-6.698266778900444,-9.101144959485088,-0.6627715533287759,3.9762800497951294,2.0886651549217694,-0.9394229001683094,-0.05761692216799598,-0.16608166431292817,6.845230660025545,-3.2562369376617974,-4.556613289102178,0.16031077263176854,3.509100611359985,1.2681869903491274,4.905889595750571,-5.975286481739345,1.2972589225341011
JBL,-12.537110311774557,4.394618514934308,-2.83195753621839,1.8702260219025786,-4.571389014376575,1.4990851758268278,-1.6831516242920854,-3.332330868250783,7.4366829270796995,3.092533536362686,3.7462763104932497,-2.1172030757714073,0.3177982262432138,0.686677675625327,-0.7273723373640685,1.2562917171176236,2.2018976520846447,-2.9584174439813107,1.265293659019855,-0.6218714229379563
JCI,-7.660972519786623,-2.7679293975508124,-2.8635916932063274,-5.739675011436606,-6.117304546235837,0.5181379595370078,4.074701278619534,-0.23751527516583848,2.0626882170454723,-1.1292714297858093,0.4184968516822334,0.5724255284849092,6.523677860599887,0.7228264306324577,1.563475428929154,1.7036347722515666,-4.95336749743131,-0.4698107441832396,5.435993793053488,-1.4965502445065404
JKHY,9.305822448673581,7.5181153584672025,3.3813261644755,-5.283179953258111,4.54135975612948,1.8990315337483916,0.1289534931622855,0.7750450953033245,-3.9614720906029905,-6.488522008280712,-1.0869358989140576,1.6706676144445407,-4.33839602413516,0.3698695452878683,-1.229282022051046,-0.26083098356303264,3.825869831340783,-3.799279463923625,-2.1762700325226705,7.911012080042858
JNJ,16.8644005325033,-1.9625218095677677,12.200310225143447,-8.44174840809544,5.934334681698809,-1.249989054599724,-0.7307460506941417,5.001070236988043,6.178957075901407,-5.881089967814284,1.307305658544249,-3.0436351688769774,-3.831393857546732,0.7718147169800191,0.19392894333849117,-6.363880012104563,-0.10002681998827935,3.5560115042397125,4.062901871448846,1.1649426408903703
JNPR,-2.446463421968542,5.9225554966221114,4.717945154786127,-0.3176210090597115,-2.016531413608215,-0.6288646829222885,-2.4115703165611486,-0.601251885530968,0.7994285692280143,-1.0301233790414102,2.118511333439185,1.9161501946338553,-1.3093103998767375,0.2556398601008115,1.0294466331731793,-0.5594828660150998,0.5336525210869824,-5.694720671521416,-1.5087696953974925,2.7666705825254505
JPM,-14.779856698247402,-12.70875225112207,2.7202423225211767,-12.040493777643961,6.2268256127143635,-0.654574870981579,-7.243328761314236,1.4371119725567523,-3.971058173175341,4.8898983685605515,-1.3489580398991796,-3.002560146197456,-1.3606242017973569,0.015514868730542766,1.1555831005105766,1.8032384077111858,0.048099843278896465,1.9804764778079873,3.268894137811272,-1.847059208459406
K,24.221391945932908,-4.510792680386911,16.056571360533123,0.45433216362957307,-8.734765519147697,-7.187837401715021,-6.776501841495586,-6.44216632169981,-2.550849283656236,-7.822218812427128,1.8612368353679196,-8.560254535879585,4.43091276656865,1.6616704193086846,-0.8999201858830579,8.805563540078031,5.766041220155819,-4.327054932198186,2.390443464391772,3.1121588677558933
KDP,11.107962963860873,0.3923934188908813,2.6950256532460966,7.068279820371273,-0.452196155739696,-7.234766762900921,5.154872425413272,-9.61730820633455,-1.9208724079227646,4.6106716897752325,-0.6515038407768307,-9.523071600354326,-2.2784342761950263,-6.948846863221502,10.02263988486491,-0.234450394732278,5.367205983743187,-1.6460241288217328,-3.4761259571957677,-3.1294136495417186
KEY,-17.77954395125719,-14.600614723344796,0.24238832046877173,-6.700133124390936,2.3925968917060065,-4.697038238263587,-7.072952282708179,5.302515371668982,-7.893929171969486,10.550302106812431,-1.602981517362357,-3.5408540013147802,-0.8516209269208653,-3.934507831299289,3.1302823478079755,2.79447269731472,4.275896686237553,0.2983380600183419,2.0036153961189482,1.118913237863229
KEYS,-5.116582257753345,15.597099220167872,1.2786032757795065,-1.9875836076830655,-3.3981115332739193,5.848693326080012,-4.31034525327247,1.4149205896238284,2.0628291833637062,1.2979747756959172,3.3953016637848186,-0.5208534078622974,1.4531452268180607,-3.350327564785154,-1.9983372768834504,2.72034384285043,0.9068185838924984,-2.0440848140473937,-0.12433956877701954,3.667806751363125
KIM,-1.022038505273132,-17.758679481365604,-15.67891724183868,9.204610739826817,0.18314733236225944,-6.789874241929653,-3.340877342507308,2.916322633014161,-3.5891880882883367,-5.201641149069503,8.742285089444367,0.22614237523270056,-0.9644520071026438,-3.8325393031305883,-3.0775486563830032,-1.8304447344247696,-2.845585881623155,-2.0651322265011136,0.7205284954155261,0.9165658312936219
KKR,-12.122757296659685,6.434717389614469,-4.9577697459464805,-1.3790537979827429,-0.48153233980622956,3.2050217836063233,-0.9187407659800412,3.4000797574038306,-4.575761417492504,2.2965377325308918,-3.858680258040489,0.3088359509409136,-0.07452090363446556,6.884541320813081,0.438839186734865,2.401377160407346,-2.576102447823553,-1.1385554175167456,2.6154906577077055,-3.3806989573546637
KLAC,-7.990011384973608,17.913432130761723,-3.470911567918039,-0.5507951116323704,-5.5466416407300505,9.250051417244515,-9.031199514758642,-5.773501466267519,9.913252131799002,5.886494347227735,8.667122859521548,-2.014426545711208,-0.43138571026806594,1.7677275799861778,-6.554571662705092,0.7308607901130245,3.5724061577307658,-1.0990678538248237,3.6639672322695076,1.1625184777901125
KMB,25.006324961464003,-1.976319437947443,9.369915895138043,-3.602585603561766,-5.443338631819103,-4.764453323567151,-2.0034191022896053,-7.8510010749811405,-1.1976439775827958,-6.3560793201979395,2.357316515736789,-9.879128353947115,3.4120119400310753,3.1877421884966983,1.179749721565525,-0.18402947500512595,-0.8780118066186741,-0.8995823306507796,5.5360090372781166,-1.1253411301798937
KMI,-7.899772553263008,-13.32819311204563,7.1184570326547805,13.8454171180699,2.3099783702170673,10.853973977590394,7.8327105657231,1.178812424094384,-4.566880083112029,0.4217769475402909,-1.2324132447939653,-5.079751551561745,0.45241004418978786,3.6641769160523165,1.9415517553073693,1.2214944618503403,-4.822776680452721,1.5938982553154535,2.5234950620757157,1.378483782714664
KR,12.561021088807744,2.0731742918492553,20.484206903901494,5.873238505479908,-10.172512312632488,-12.626857295207794,-2.513613128176663,-4.189942118431204,-6.845610433664881,3.4862146609688343,3.5381927970371723,5.3445821752221025,-1.963414624175436,-5.97486162603476,2.569829563143474,1.208380777640477,-2.130417060887471,-3.490719715498578,2.1441224105440093,2.0020154509932944
L,-6.8707042362769135,-17.064560653835205,1.4745814565371629,-9.060402952242864,4.820905402971017,2.717771606705487,-3.2601786454004444,-3.4732787387486224,-0.5443010515361851,1.6075042890316273,0.5065449106657587,-0.8187332304274609,0.2763027715953314,-1.4664277752911374,-0.4827183099898198,-1.901022969436789,-1.8849440803398456,-6.392615893595349,-1.1879666198317849,-0.02483572128948631
LDOS,3.869072181334951,-1.8961952770416355,3.9159460741835215,-2.696707885664845,6.126806811133063,0.7153378994452628,2.6927138591444755,-2.4765848819982508,0.1154490025855618,-1.2391268892148062,3.3790470346190924,9.35298807632597,5.145758183539869,1.637412964287145,4.104185213923332,-2.841494858964104,8.800444717519541,-0.4249267632416007,0.049058518205313636,5.235951706429586
LEN,-2.482937089293689,3.1174372538752855,-10.45600088919447,3.1222108993913227,-9.026136214400514,-7.813143158913785,13.84934773096203,0.5707078558752331,-2.500669507003335,1.4956511234427583,-0.9193944923296056,-1.592573071428175,0.29680021741786977,16.74654944899172,-6.307276044766552,-8.67195148975597,6.328226652657891,-3.1477359855685476,-2.788118403009828,-2.4057604554786503
LH,4.867166333725592,2.6550093275687945,-1.7225042769197882,-1.8947035214680805,4.72554661364412,-5.983324706764115,10.099459155950125,9.966615609463688,4.1628437052084735,8.786692955456266,-0.9055097508734945,-5.381983561999045,-0.6685424491348108,1.4823530058715957,1.114931068800751,1.154855815825878,-1.0931779416114678,-1.2363753175940937,-3.1277735310796912,2.738350257316151
LHX,5.884247192281548,-5.67529773060802,6.591883994204944,-1.952729282364641,3.058036858541057,3.8148319315258825,2.8574286586498996,-2.1129281257388888,-1.415091987379072,-2.5960369483752608,2.9553827326810516,15.869410691120468,6.49463408585742,1.1380589720740717,5.154287143042833,-4.8551743605940345,17.19038909126244,3.848216397485553,-2.544060001364436,2.1695792838751564
LII,-1.473109472634136,5.447952783949379,-6.25563971805547,-5.487633654690824,-10.869059792900178,-5.0794549173668875,8.30781132560304,-0.3590716022672648,-2.463102052027417,-1.2086046008023845,2.594085854130089,1.9741676243136208,5.523354828752801,2.5366256972599945,3.489031998869254,-1.8473955396166337,-1.9472233513244503,-7.0574788417,0.485098504109601,-3.776116785232758
LIN,-2.620829893798926,1.05676442799367,0.6495193940098647,-8.790077575634275,0.9755132191028362,6.068302184543737,2.734281419190275,-2.5133099188463515,4.7877416226062355,-4.20946799295887,-1.9252968402945752,-4.350656117026134,2.190107792625014,0.125018691039116,-1.6080632025753063,1.0658148894806112,-6.724958953933157,0.5515887192929823,-2.706309076026949,-5.63498295647648
LKQ,-9.966391867678924,-5.827625711480026,-6.03295132300029,-2.270292698495593,-2.467988372237662,-5.541289433030761,8.8422150799165,-2.5351416651952587,2.1286240413844992,0.7828931550103382,-0.8399567509414251,0.07021665078368805,-1.488795064998819,0.9538188426691248,-2.5667543868275224,3.6412774046275196,2.099111217974715,-0.5431560015771552,1.6041481319634683,0.7275167970121799
LLY,13.23143193903473,6.610135652014677,13.213434277381262,1.0416816523394832,7.530788645180013,-1.230205139244678,-0.44838773662608233,4.1534810437474805,5.384385173766369,0.13614655651899527,8.778304350669305,5.429424600229468,-0.4853997946420731,6.547682893996752,0.03807254225731454,-5.878892886327624,-5.253005658596959,2.474859988376452,11.468854239189719,-6.602868115617706
LMT,9.828298723124904,-7.329128622915016,10.062946586441306,-4.05731368345293,3.9069895478622922,3.1137986875215584,2.9570268169431078,-5.1262613874578635,1.3960657901977938,-4.242811903036937,4.22076542760651,17.596931672255888,3.905788184397576,1.9124587956597598,4.817624492046813,-8.978197583120414,17.541000954145517,3.268897319647106,-3.228552916215075,-1.3211619282270795
LOW,-0.8299004364151114,5.307207506832992,-5.0398379843478605,-2.8833553292425105,-7.357559641436737,-6.301127894667154,11.808902727446718,-2.0427230129651313,-4.469350303906152,5.16245957434178,-0.09583141056668956,-0.7554945381024509,-11.158140645819572,3.727004577090327,1.1745057060386959,-4.159552242350402,2.325632301321655,2.6478216939058883,0.007459839359601461,1.7211279259974746
LRCX,-10.661210765161904,17.39421659212762,-4.091421001422722,1.3563107781028079,-4.835382035388823,8.428144954079173,-7.601841118651193,-6.111970449114874,9.867117888935223,7.165329053627569,9.080883821114924,-4.146648127795173,-0.19637295811324326,3.6114092201618337,-5.534635066208731,0.03519756750298017,4.550931811885171,-1.4323908802287102,1.3842528478521283,2.14603862934957
LULU,-2.2992557460321708,13.854381302121148,-1.7768544911508555,6.798726003558275,-2.1268763274907445,-7.8863959236352,3.444067427273144,-4.918184161148974,-5.237661191892999,2.506586632645344,-3.0267032957650133,3.0080523886722492,-3.208593567610018,-5.150441977751401,-5.988544996388278,-3.1355824437034028,-1.1751655181301583,3.2063380756397146,0.9758248141028428,-4.865606593010311
LVS,-13.618381556309446,0.7547669052589274,-0.8975325849237269,9.31457464029912,-0.08763541318690955,-3.026502564047718,-5.8676460676757705,-2.4428237979922294,6.847039913379455,-6.292066454946026,-4.078192223053559,-2.162806525297258,3.811374187553467,-1.684718069180531,-1.0425464171314436,-0.919878513832629,-0.3175103034512386,6.919927235448067,-6.408949911832069,-5.9099906065087096
LYB,-13.81234145324715,-12.00821942518417,4.387259298357068,0.6378217424413178,-6.114304292553556,6.375418425329008,2.2261397545540973,1.8944272313800434,3.73430007109577,-1.775855666549006,-0.5253560311371817,-1.4626806033609827,-1.7013654679023849,-3.644696715550686,0.04743560702268031,-2.2996511965111455,0.9754315974517579,0.7479205568446717,-6.742772378590029,-6.476507044294843
LYV,-12.932961671402717,-0.729651294357058,-8.591614798630513,9.204756894692844,4.98727256501076,-6.094493264216208,-3.383108023193802,-3.8750606752357566,0.8003786145780172,-4.970493318876056,-1.2120984078444168,2.753580545139475,3.5368552707514076,-0.15846940582127536,4.305862583342441,0.4718312084591274,-1.4393392333155481,0.4475759232409573,-0.5517453199444341,1.872704302553603
MKTX,9.748849620031914,12.930800224561102,0.4938161694975093,1.9613590534217773,2.513089012091799,-2.3497276648936016,0.799225971598655,0.40398515555089176,-12.109186959909113,3.3718632535125472,-4.13898337952574,-4.051511182353839,5.707341216493843,3.888449570118641,-2.2404879567985776,2.680383549785135,4.040861453835134,4.078161033456792,2.457939209829664,-0.8439714990951419
MPC,-12.458963635268628,-12.099557830092166,6.332859289750299,9.680851042972435,5.7066405599134375,5.974654581722021,1.492052520276092,-0.5147102177644463,0.011428539082942894,-1.0030869637549724,1.9341813792139957,2.2572322870880575,-2.5793640044034,2.323067093553908,-4.4336751527984415,-2.043263402033902,4.236672274172879,-0.3697591554988789,-1.2753338834761376,-5.2187793023876825
MTB,-13.770782585371604,-17.41783285310992,1.589949280120215,-9.728578305076667,1.031867828873214,-4.721223100444539,-11.037199035140684,5.775828801776758,-4.756712742201163,4.018423239980547,-1.5636088096501528,1.8102542399150099,-0.23795400494023294,-4.165142747092159,-1.5438326047502668,2.8185775680951535,5.228927018613415,-2.0973358199293477,2.0374038667431287,0.714684923749726
MA,-4.839076304617056,6.400459876206684,-6.711610059245856,-4.260464521173257,12.548058002988865,4.883236037133245,-2.0697072420520515,-5.203049902533393,1.0591938392492195,-9.855868860851748,-2.4154106252737635,-0.051311633593804154,-6.184234070344464,2.50808713277849,0.9088788167538989,-0.1302477681652441,1.564811721000573,-0.5811474392469308,0.06864150528220525,-0.5973528929368614
MAA,16.828076544273223,-7.934562115898802,-16.53001657252332,2.9968693600581964,0.15528042908046621,-0.8181365977227686,-0.04491076681858574,7.0797140323941825,-6.140354901609332,-1.9267056452663642,14.250458310259516,1.2230914309110512,-0.5513012149135954,-1.4193259466706767,0.6076565582618967,1.8470738731124816,-0.4197464441252267,1.5542885498357735,0.24080406177984529,0.8861640132196976
MAR,-17.08827633060063,-3.9559281835034152,-8.607893819739635,5.950335411549421,3.7165469912122195,-8.045312559756209,-0.46887310237838165,-5.801633399163096,6.524501570023774,-7.489052989577451,-2.484526053560964,1.6065731442873852,4.067325931181999,0.8135678126643079,-1.5157614591285793,2.419377836548275,-3.244457604107232,3.9957127356826376,-0.10456940223464499,1.6625538831707751
MAS,-1.5618960759850495,5.543156641679229,-5.24023803195981,-8.18413206109055,-12.827614091783898,-3.1085225132403767,9.56895744196479,3.2310599123661463,-2.441179862565553,-0.9952220169271103,-0.7861771014429562,-0.8057433193149782,-0.8604598520013664,8.771231492978243,0.4078774459060664,-3.713750942221301,1.924354043576416,-2.8256994897749044,-0.7998197993094142,0.45394575830369993
MCD,7.022823751578283,-2.8637728421786313,-4.202583693229036,-1.214261688081235,6.343790532786897,-3.087707534110724,7.073131131096157,-9.883805639087134,-0.021422300314268693,1.93550826680932,-2.1032768452030774,-7.531479381906384,-3.747949876579537,2.3228887696958456,-0.3451078305258147,-2.833233023111225,1.217318901201782,4.0943460665901235,1.7768629404370575,-1.002040337751611
MCHP,-11.520257434531297,14.324154532750853,-5.563802841851546,1.5026148133253603,-7.3889827430794615,7.591284450934817,-7.967839919274087,-2.5472498708843125,10.686681777711629,5.890979401525878,6.116659732544411,-5.665471715652339,-2.0727321024880725,-1.8839346587093464,-3.7398595914747137,-2.52495532383845,3.558971405230396,2.5740950089107204,0.0695080928979826,3.457120913236065
MCK,6.16889791326226,-2.4769722975932718,16.778899583393702,-1.8193737238386358,7.791455138456085,-6.58989637335408,0.8280473112490115,4.566575876259097,8.733791262958617,2.104583032585636,6.594915152245792,7.003313272716555,-1.9871582275257231,4.551865306878444,-2.3000624578435427,2.6698886994714903,-9.097415035117471,-4.480478814806595,1.0458467854539022,-2.5840615019662567
MCO,1.0514889535516834,9.556536610230266,-6.405816488174825,-8.141129096416623,5.691669485380707,4.747715461090075,4.117778401211474,-0.6588880901262235,-6.82955831130828,0.17427031877350607,-2.1999218345611395,-5.094689395748939,-1.0112081115813516,6.449756366175853,-0.06501004384118585,3.2538983625629987,-0.3857841584734992,2.776285964995508,0.8758953516581269,0.4497898266455585
MDLZ,17.147083618691386,-1.0136494203238569,5.472798985708176,-4.085961051601696,0.4506601944839368,-2.408763176712294,-1.680694532313019,-9.569640178720725,0.21324354534794474,-4.877185062577699,-0.7542427061090865,-12.320968904977736,-0.8040862816064137,4.52215726386609,0.5802242639884614,2.181835779693482,4.985314297231489,-1.5358745253691013,0.8362779407227646,-1.2556692238029912
MDT,3.1153984348239105,-2.587525568270645,-3.25341778022605,-1.1693136023456798,12.653049615473925,-1.7617893261655972,3.85234234440947,6.026790525384959,7.904374596886474,-5.471468412802357,-2.897817818691442,-6.357177709143771,0.11328154782554242,-6.155211683451256,0.4934338678292313,-4.392198748858758,3.0534996803958077,-3.943611116941436,0.2059170090708737,0.4943754423068815
MET,-14.006541682924578,-13.608103745921834,4.023742346341107,-11.693885173712223,3.6846295183737574,-0.3773438766113862,-6.270125540578513,2.3513363755650767,-1.873953416084645,3.1160961545574923,-2.203234777179875,1.3832641177000833,-0.7792166177493581,2.9483305144215533,-2.6674999056448288,-1.0243496254412807,1.8793712827001807,-2.025386182152919,0.37279868232288776,-0.7447128612615845
META,-2.356616949539217,19.577304795853227,-2.2311330267698577,5.845885143658801,2.5744432839416644,-0.15327407665286033,-7.447897256022801,-3.3851993956338617,-3.63594934262826,-2.007093402725604,-1.8422624070409075,0.2545978060338242,-4.256726908377442,4.250083918441844,4.260556659921168,-3.4890249868259233,-6.236763410070067,-0.33453461635018006,-1.4822608334875298,-6.949581244845599
MGM,-15.686394416135533,-2.2826250531538093,-8.136294167085927,8.066319890828249,3.0786992753144515,-4.974755689552063,0.1780137400325452,-4.1664756454758605,4.8889177213937245,-3.8193767918137764,-4.70423663334834,-1.6884938443039679,2.848816271103252,1.5596800841433074,-0.944942988557606,0.10945088473569671,-0.07241700773108924,7.745949490262331,-2.655906291583083,1.8560158207801316
MHK,-8.602119168982803,-3.9610544131613845,-8.891304063680305,1.1247797983435301,-9.730125119837048,-8.504772456935639,3.836417035254815,4.833611329704167,3.154502061717173,-0.676900446089148,-2.5597463951774317,-2.6156017846847024,0.24613993655367675,5.98285005786355,1.2270565960865671,-2.8986222259403145,0.2931776184874534,-1.1574877299782533,-1.9570760762741073,4.581438382352128
MKC,23.58967211557797,0.5130730566351579,8.870539929493269,-2.4926088279239482,-5.069929754584311,-3.1063650506234466,-1.3078131124302461,-6.828807845951964,-4.211083048625191,-6.5627282183877504,-2.7479976232721812,-6.876568663909624,0.8345879695095144,1.2541746736802808,-5.0903916669098335,1.907619919393815,4.30499033491456,-1.3994271369026396,-1.9644755971622463,-0.3992743700215875
MLM,-8.5174017979333,-2.7693135479302446,-3.6077626839515577,-2.119591799244976,-3.8505910758572295,-2.471081451389594,8.846011012782384,-0.9929831066696541,-1.0028520660876605,1.703542824797942,1.867115147867986,2.9250604366694715,6.450478753447244,-0.3224505191796422,8.137995261551215,2.893054473084422,-0.16426361592657074,-5.311988085941484,2.8396312715001866,-6.505522936267329
MMC,4.42619566607303,0.6229205828472302,-2.2724011628130434,-11.166562586993575,9.80984703676957,2.92104201027,5.67617237790008,-6.640964090184244,-1.7923384820979351,0.6149990445757568,0.3914852485182443,-2.815522737102064,3.429126954978109,4.018642001788131,-6.077828213362668,-0.7500471290517453,-8.43432929500561,6.1014537128921695,-1.6816324620010055,6.005048939097095
MNST,8.784190408559885,7.314771637387395,1.1449116504395453,-0.605792898355007,1.9498261630755434,-5.456408967042722,-0.2648717077754811,-6.810751635095329,0.22343300554872403,-3.7151627457363654,-2.4142628879777424,-4.11812504610282,-1.7409325138592715,0.4869100412534923,-2.191442564425271,0.5227248371403158,2.6025920325972587,0.1609852757541224,-1.198417786185686,-2.804252664625071
MOH,7.541001400094282,5.930444372712852,8.592756563431733,5.575134443151884,8.038759753554258,-7.296184497728924,8.612869692148099,9.316201771876083,7.528970146480461,4.672385524316582,3.107684825729071,5.593859159119284,-4.28784218174751,4.895826300194036,-1.15450546985881,16.875147069102088,1.7495844372189093,-1.3743936797394363,-10.147259236002057,-2.3921274638007435
MOS,-14.241418882465451,-8.732318165135691,9.129520767599214,11.364352629740244,-4.378232161692774,3.960480099324206,4.119147867640435,0.5240601802508725,-1.3416061514992172,1.7098433693312136,0.29378258480454406,-3.363679341907936,5.668744318634254,-1.7030167798611513,-0.14763391089806324,1.9070697252884572,-1.9898452309415766,8.882865274776837,-7.071587270219382,2.2705122261803146
MPWR,-8.830056417502052,22.05611339370887,-4.799524102769376,1.9852316946224604,-6.17314485494953,7.311128251179442,-6.553885805519133,-2.2030170132768627,4.95941238699261,7.562514360760118,7.753214376905024,-2.225885910504482,0.5114806932330183,0.3930898997062229,-4.274766335724552,1.4000999234373066,2.6961828638420533,-0.09801894467474337,0.8915851713361734,1.9249767604956294
MRK,12.671443321121487,0.10369453570439122,13.515640723963836,-2.4707520893434447,10.0054155653338,-3.474308485796972,2.3928625938957677,4.792402282525756,4.218008537045139,-0.35030670013011317,4.614636250388582,-3.5212140008317756,2.5323075554056276,1.8938185195162212,-0.20323086668195547,-5.879979771065785,-2.739620526119117,5.916791120237323,7.609964764489506,-3.4551988047632336
MS,-15.477046832892473,-6.046299908112608,2.3490920352085873,-11.400431512314087,2.4977243296092686,0.9997768416164612,-6.49079574392913,3.0977897768186944,-4.509832379341091,3.947401299176406,-3.004435969878065,-2.993389422719964,-1.9129467967623102,3.3462554783380805,0.7883217734674066,3.3847422966856833,1.1068875526332762,2.9938276586251478,3.4190276368083072,-1.290220518720637
MSCI,1.3917137745704642,16.118221798480036,-5.445552647860482,-3.1656994016507713,7.790875563037047,5.263600826128724,3.7035036859992307,-0.8501344387827457,-6.90812018148901,2.1290881099043952,-4.637634071154201,-3.786180269088085,-0.09657474739211108,0.5644796308160052,-2.531254906193162,2.8396469760095244,-1.577724231154493,2.5799096902031144,-0.05736677091508679,1.110238911454257
MSFT,0.7299281205588932,20.17530664479221,-1.8440687317143736,-3.3699525543110846,7.170213463249532,6.9681992584073855,-5.588245221390885,-6.500642149240835,-1.6135949484378285,-1.8016803218576645,2.4193208615324298,-0.9229081768665006,-7.138637874645603,2.488758382250883,3.2801988349100473,-0.35240168001781474,-2.990933627911991,1.6157809031871935,-2.2705651716132906,-4.047056685829247
MSI,2.8880757308335645,4.326263447547675,-1.382379065801801,-4.079241459641709,5.744032384626313,3.0015576520881444,1.082538590705025,-4.956731662953516,0.06249103281956374,-2.214339186164279,1.8966057391910267,4.688648952910376,2.4477262094553733,-2.917342813398901,-0.6669301372767679,0.5678257048697979,0.6944771903099236,-5.16806665679758,1.585140937095129,-3.5073616928504983
MTCH,-1.2239434914618093,14.529170557800285,-3.0878769231287557,9.195318302378837,0.7063758345388189,-2.7450391553376536,-3.7579092478939113,1.2501745647674893,-4.0711422455681445,-4.030573051596161,-7.9971378412061,4.001127548320798,1.2456061462006431,0.0534933212757638,-1.8912160402352263,2.7246169776400824,6.330874085492737,2.880050184393583,-2.6218806991687047,0.903762743894845
MTD,-0.1923888189373311,13.886474449891649,-1.4800649667308758,-7.0689990128617,-0.21527742893806215,2.829919082355907,3.289114910055409,10.715722324382618,3.2899361462972214,-4.314274969805058,-3.27567554559617,-4.567453304712034,1.3020450789114535,-8.752754765671101,-4.212609283417202,-0.8792589809541744,2.979624382661918,-1.0841818621106774,0.35649153981246834,0.06616307563100801
MU,-12.302615935091417,14.186391459335745,1.6242268963568818,4.976245277174725,-5.1177381418932235,5.372327148038535,-9.61831610900832,-1.7758619353200453,8.86271141058973,6.689019753602461,7.071284512134186,-3.7624262695986963,1.4859641862417772,3.0445250736422786,-1.4711159556244433,-1.4691456526441902,3.0228438719131336,-1.850443910466716,-0.877296803953452,1.0061846596105655
NCLH,-16.07070878835528,-5.613746628269466,-9.719771600094155,12.136058461785504,1.982262158120916,-11.015420512391728,-7.631547057412494,-3.7923726489126213,5.337403506626207,-8.24824930642448,-6.5590233702652805,3.313395246155627,5.034692622892273,3.6726419514054274,-2.231255401761058,3.3462586380563044,1.342722252384867,4.533051541126847,4.735696273564764,1.2954770810810656
NDAQ,7.79233503915533,5.2935058427615225,-1.888440594096097,-10.315376545688496,4.817762074539869,3.258162708716273,-0.6531487483565941,-1.6672291548633167,-8.787229785523143,1.2866127021090725,-1.6267355144745197,1.1535704331016916,-0.4839646871765406,1.907447664355252,-3.9979364600772107,0.6126941321487419,1.4073183206381865,1.8047659014487978,2.614634386004171,-2.897458381070839
NDSN,-5.826860013006217,3.915823706611221,-2.3402739410011795,-7.83098976304992,-5.853402320035769,3.298883818017554,7.888100833184361,-0.662707237200878,0.35748559061095786,1.4157917490744634,-0.276802141733503,-0.4578686168860877,-0.5864763516931725,-1.4487954221408488,1.721292440091806,0.34057965346404934,2.264337877458668,-0.6463293620630323,-0.28018083268362737,0.05630862244390804
NEE,25.651152223526733,-3.601525352385842,-8.311959152914763,4.202163067797486,-3.1195870560850945,8.324022873747545,-1.0763869194469362,0.26142069598883116,1.8143402226541068,6.217340264998875,-9.371966638405565,1.5984472277429538,0.722694552538851,-0.31560521051711826,-0.5247732193211152,-0.12989120272308177,-0.2625679588789597,1.2460133927475867,2.5259586008672565,-3.073943202406836
NEM,12.47293437675421,1.7563603499279585,7.501054942280174,17.687472152237394,-9.873987840155834,6.146439283386283,2.49914684221607,3.229219302665636,-0.17762334385894685,-0.26895531683728846,-5.143876062623527,-2.9709831842654073,8.760410199191819,-1.2702695787361205,-1.3145448997059326,-3.1577673081151016,-2.9530719992268066,2.459462057116632,-0.9166389432296734,1.9131821414509214
